regine,trans_totp,trans_tdp,trans_tpp,trans_totn,trans_din,trans_ton,trans_ss,trans_toc,ret_totp,ret_tdp,ret_tpp,ret_totn,ret_din,ret_ton,ret_ss,ret_toc
194.5A,0.652466,0.799986,0.453963,0.92164,0.897647,0.974532,0.037655,0.691273,0.347534,0.200014,0.546037,0.07836,0.102353,0.025468,0.962345,0.308727
194.5B,0.374731,0.557467,0.214553,0.470428,0.398281,0.743226,0.002575,0.507038,0.625269,0.442533,0.785447,0.529572,0.601719,0.256774,0.997425,0.492962
194.610,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.61Z,0.707223,0.834409,0.526446,0.909438,0.882047,0.97038,0.09315,0.730253,0.292777,0.165591,0.473554,0.090562,0.117953,0.02962,0.90685,0.269747
194.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.6A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.6B,0.730779,0.844451,0.575769,0.933357,0.913073,0.978269,0.075672,0.787461,0.269221,0.155549,0.424231,0.066643,0.086927,0.021731,0.924328,0.212539
194.6C,0.454887,0.660934,0.235727,0.888939,0.855743,0.963462,0.00232,0.512172,0.545113,0.339066,0.764273,0.111061,0.144257,0.036538,0.99768,0.487828
194.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.810,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.81A,0.795911,0.886359,0.661006,0.933311,0.913016,0.978253,0.144556,0.831958,0.204089,0.113641,0.338994,0.066689,0.086984,0.021747,0.855444,0.168042
194.81B,0.337319,0.50447,0.202876,0.597136,0.526441,0.826518,0.002871,0.492654,0.662681,0.49553,0.797124,0.402864,0.473559,0.173482,0.997129,0.507346
194.820,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.82A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.82B,0.269996,0.44283,0.139725,0.590785,0.518324,0.824589,0.000641,0.41302,0.730004,0.55717,0.860275,0.409215,0.481676,0.175411,0.999359,0.58698
194.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.A,0.886657,0.941161,0.789156,0.992348,0.989814,0.997611,0.707131,0.866265,0.113343,0.058839,0.210844,0.007652,0.010186,0.002389,0.292869,0.133735
194.B,0.82653,0.905028,0.704347,0.974619,0.966442,0.991963,0.201436,0.853186,0.17347,0.094972,0.295653,0.025381,0.033558,0.008037,0.798564,0.146814
194.C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.D,0.819016,0.900505,0.693503,0.965764,0.954868,0.989092,0.185365,0.847946,0.180984,0.099495,0.306497,0.034236,0.045132,0.010908,0.814635,0.152054
194.E0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.EA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.EB,0.706746,0.82818,0.546487,0.927117,0.905128,0.976127,0.060623,0.7711,0.293254,0.17182,0.453513,0.072883,0.094872,0.023873,0.939377,0.2289
194.EC,0.366916,0.580837,0.173467,0.869234,0.83075,0.956655,0.000291,0.469826,0.633084,0.419163,0.826533,0.130766,0.16925,0.043345,0.999709,0.530174
194.F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.G,0.111521,0.309284,0.019876,0.712743,0.640066,0.897542,0.0,0.173648,0.888479,0.690716,0.980124,0.287257,0.359934,0.102458,1.0,0.826352
195.11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.1A,0.827014,0.905317,0.70505,0.979539,0.972903,0.993543,0.202524,0.853524,0.172986,0.094683,0.29495,0.020461,0.027097,0.006457,0.797476,0.146476
195.1B,0.344505,0.526646,0.191357,0.685245,0.618198,0.876875,0.001727,0.480881,0.655495,0.473354,0.808643,0.314755,0.381802,0.123125,0.998273,0.519119
195.20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.2Z,0.284484,0.508958,0.107444,0.816117,0.764528,0.937592,6.5e-05,0.368486,0.715516,0.491042,0.892556,0.183883,0.235472,0.062408,0.999935,0.631514
195.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.4A1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.4A2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.4A3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.4A4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.4B,0.520159,0.684348,0.351496,0.873307,0.837921,0.956815,0.012888,0.640001,0.479841,0.315652,0.648504,0.126693,0.162079,0.043185,0.987112,0.359999
195.4C,0.498893,0.688566,0.290253,0.898674,0.868211,0.966763,0.004126,0.576428,0.501107,0.311434,0.709747,0.101326,0.131789,0.033237,0.995874,0.423572
195.510,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.51Z,0.660251,0.800117,0.478717,0.938483,0.919329,0.980177,0.04167,0.719161,0.339749,0.199883,0.521283,0.061517,0.080671,0.019823,0.95833,0.280839
195.521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.52A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.52B,0.493245,0.660635,0.327356,0.858051,0.819286,0.951052,0.010417,0.61992,0.506755,0.339365,0.672644,0.141949,0.180714,0.048948,0.989583,0.38008
195.52C,0.831284,0.909802,0.701936,0.972404,0.963472,0.991283,0.29427,0.837621,0.168716,0.090198,0.298064,0.027596,0.036528,0.008717,0.70573,0.162379
195.531,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.53Z,0.907354,0.951958,0.827197,0.994526,0.992711,0.998292,0.658708,0.899806,0.092646,0.048042,0.172803,0.005474,0.007289,0.001708,0.341292,0.100194
195.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.6A0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.6AA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.6AB,0.335203,0.502101,0.201348,0.650762,0.582904,0.856927,0.002817,0.490759,0.664797,0.497899,0.798652,0.349238,0.417096,0.143073,0.997183,0.509241
195.6B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.6C,0.362288,0.531882,0.221216,0.75006,0.692376,0.906068,0.003573,0.514613,0.637712,0.468118,0.778784,0.24994,0.307624,0.093932,0.996427,0.485387
195.6D,0.227202,0.4049,0.103623,0.621537,0.547463,0.84578,0.000137,0.368751,0.772798,0.5951,0.896377,0.378463,0.452537,0.15422,0.999863,0.631249
195.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.2A1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.2A2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.2A3,0.537066,0.69882,0.367116,0.861957,0.824039,0.95254,0.014734,0.652411,0.462934,0.30118,0.632884,0.138043,0.175961,0.04746,0.985266,0.347589
196.2A41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.2A42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.2A4A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.2A4B,0.439153,0.610293,0.281355,0.772988,0.718611,0.916282,0.006766,0.57814,0.560847,0.389707,0.718645,0.227012,0.281389,0.083718,0.993234,0.42186
196.2A4C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.2B,0.98583,0.992865,0.972056,0.998958,0.998611,0.999676,0.981746,0.980251,0.01417,0.007135,0.027944,0.001042,0.001389,0.000324,0.018254,0.019749
196.2C,0.429454,0.600864,0.273442,0.687483,0.622623,0.876098,0.006256,0.570419,0.570546,0.399136,0.726558,0.312517,0.377377,0.123902,0.993744,0.429581
196.2D,0.611304,0.773011,0.402539,0.874214,0.837866,0.957881,0.028233,0.648993,0.388696,0.226989,0.597461,0.125786,0.162134,0.042119,0.971767,0.351007
196.31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.4Z,0.840004,0.915226,0.713085,0.98974,0.986351,0.996793,0.413164,0.833706,0.159996,0.084774,0.286915,0.01026,0.013649,0.003207,0.586836,0.166294
196.51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.5A,0.824748,0.905419,0.694799,0.980227,0.97379,0.993773,0.254914,0.836315,0.175252,0.094581,0.305201,0.019773,0.02621,0.006227,0.745086,0.163685
196.5B,0.379473,0.55017,0.234166,0.604161,0.533737,0.830678,0.004138,0.529315,0.620527,0.44983,0.765834,0.395839,0.466263,0.169322,0.995862,0.470685
196.5C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.5D,0.151277,0.32869,0.046775,0.492371,0.412155,0.770986,1.2e-05,0.241512,0.848723,0.67131,0.953225,0.507629,0.587845,0.229014,0.999988,0.758488
196.61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.630,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.63Z,0.552403,0.732122,0.335812,0.907329,0.879445,0.969607,0.015503,0.594343,0.447597,0.267878,0.664188,0.092671,0.120555,0.030393,0.984497,0.405657
196.64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.7Z,0.838094,0.911916,0.721309,0.980235,0.973819,0.993766,0.229421,0.861298,0.161906,0.088084,0.278691,0.019765,0.026181,0.006234,0.770579,0.138702
196.A10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.A1Z,0.964192,0.98177,0.93086,0.996311,0.995088,0.998849,0.889579,0.958724,0.035808,0.01823,0.06914,0.003689,0.004912,0.001151,0.110421,0.041276
196.A2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.A31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.A32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.A3Z,0.719589,0.84647,0.526289,0.972911,0.96407,0.99148,0.241152,0.699084,0.280411,0.15353,0.473711,0.027089,0.03593,0.00852,0.758848,0.300916
196.A40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.A4A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.A4B,0.491426,0.682298,0.284664,0.933486,0.912712,0.978603,0.003734,0.573678,0.508574,0.317702,0.715336,0.066514,0.087288,0.021397,0.996266,0.426322
196.A510,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.A51Z,0.512772,0.707064,0.286564,0.85944,0.818492,0.953163,0.007996,0.547599,0.487228,0.292936,0.713436,0.14056,0.181508,0.046837,0.992004,0.452401
196.A52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.A53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.A5A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.A5B1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.A5B21,0.414405,0.585977,0.261356,0.658225,0.590906,0.860925,0.005534,0.558283,0.585595,0.414023,0.738644,0.341775,0.409094,0.139075,0.994466,0.441717
196.A5B22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.A5B2Z,0.52269,0.715607,0.293372,0.912736,0.88589,0.971712,0.011865,0.545363,0.47731,0.284393,0.706628,0.087264,0.11411,0.028288,0.988135,0.454637
196.A5C,0.491413,0.666186,0.312399,0.742339,0.682634,0.903374,0.009208,0.600813,0.508587,0.333814,0.687601,0.257661,0.317366,0.096626,0.990792,0.399187
196.A6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AA1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AA21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AA22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AA2Z,0.88413,0.939255,0.788059,0.973863,0.965391,0.991751,0.513857,0.881189,0.11587,0.060745,0.211941,0.026137,0.034609,0.008249,0.486143,0.118811
196.AA3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AA4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AA5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AA6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AAZ,0.725028,0.849766,0.533724,0.979508,0.972792,0.993568,0.274146,0.695855,0.274972,0.150234,0.466276,0.020492,0.027208,0.006432,0.725854,0.304145
196.AB10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AB1A,0.919132,0.957862,0.850364,0.992979,0.990661,0.997805,0.58938,0.920949,0.080868,0.042138,0.149636,0.007021,0.009339,0.002195,0.41062,0.079051
196.AB1B,0.505741,0.67175,0.338456,0.782056,0.729089,0.920217,0.0115,0.629296,0.494259,0.32825,0.661544,0.217944,0.270911,0.079783,0.9885,0.370704
196.AB1C,0.501603,0.692628,0.2896,0.862153,0.822295,0.953884,0.003546,0.576559,0.498397,0.307372,0.7104,0.137847,0.177705,0.046116,0.996454,0.423441
196.AB21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AB22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AB2A0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AB2AZ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AB2B,0.931714,0.96465,0.872158,0.994796,0.993074,0.998375,0.674109,0.930957,0.068286,0.03535,0.127842,0.005204,0.006926,0.001625,0.325891,0.069043
196.AB30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AB3Z,0.364118,0.597186,0.142957,0.906615,0.877738,0.969813,0.003716,0.356706,0.635882,0.402814,0.857043,0.093385,0.122262,0.030187,0.996284,0.643294
196.AB4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AB5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AB61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AB62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AB6Z,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.ABA0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.ABAZ,0.761731,0.868616,0.599974,0.979078,0.972251,0.993419,0.118898,0.785584,0.238269,0.131384,0.400026,0.020922,0.027749,0.006581,0.881102,0.214416
196.ABB0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.ABBZ,0.610989,0.77059,0.408541,0.970853,0.961435,0.990785,0.023186,0.662863,0.389011,0.22941,0.591459,0.029147,0.038565,0.009215,0.976814,0.337137
196.ABC,0.823448,0.906222,0.684979,0.993545,0.991406,0.997986,0.416382,0.81101,0.176552,0.093778,0.315021,0.006455,0.008594,0.002014,0.583618,0.18899
196.AC1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AC20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AC2A1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AC2A2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AC2A3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AC2A4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AC2AZ,0.753889,0.864459,0.586098,0.96332,0.951554,0.98836,0.143162,0.768155,0.246111,0.135541,0.413902,0.03668,0.048446,0.01164,0.856838,0.231845
196.AC2B,0.899692,0.947198,0.817673,0.995354,0.993815,0.99855,0.471981,0.906011,0.100308,0.052802,0.182327,0.004646,0.006185,0.00145,0.528019,0.093989
196.AC3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AC4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AC51,0.977428,0.988585,0.955852,0.993734,0.991663,0.998042,0.954201,0.971402,0.022572,0.011415,0.044148,0.006266,0.008337,0.001958,0.045799,0.028598
196.AC52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AC5A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AC5B,0.528704,0.706157,0.329917,0.905196,0.876805,0.968832,0.009983,0.608225,0.471296,0.293843,0.670083,0.094804,0.123195,0.031168,0.990017,0.391775
196.AC6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AC71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AC72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AC7A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AC7B,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AC7C0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AC7CZ,0.661162,0.797666,0.488836,0.94642,0.929702,0.982752,0.044057,0.729391,0.338838,0.202334,0.511164,0.05358,0.070298,0.017248,0.955943,0.270609
196.AC7D,0.515763,0.70797,0.292567,0.897507,0.866327,0.966591,0.007912,0.555249,0.484237,0.29203,0.707433,0.102493,0.133673,0.033409,0.992088,0.444751
196.AC8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AD11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AD12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AD21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AD22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AD230,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AD23Z,0.73537,0.851502,0.566894,0.958844,0.945742,0.986889,0.088889,0.768743,0.26463,0.148498,0.433106,0.041156,0.054258,0.013111,0.911111,0.231257
196.AD240,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AD24A,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AD24B,0.445711,0.616598,0.286762,0.695782,0.631721,0.88026,0.007133,0.583319,0.554289,0.383402,0.713238,0.304218,0.368279,0.11974,0.992867,0.416681
196.AD2Z,0.699597,0.829441,0.51722,0.93101,0.909579,0.977744,0.068747,0.732273,0.300403,0.170559,0.48278,0.06899,0.090421,0.022256,0.931253,0.267727
196.AD310,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AD31Z,0.886195,0.939665,0.795647,0.9912,0.988301,0.997245,0.402539,0.895929,0.113805,0.060335,0.204353,0.0088,0.011699,0.002755,0.597461,0.104071
196.AD320,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.AD32Z,0.516904,0.712649,0.284363,0.85523,0.812821,0.95191,0.01541,0.526779,0.483096,0.287351,0.715637,0.14477,0.187179,0.04809,0.98459,0.473221
196.AD33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
